"codigo_uc","nome_uc","ano_criacao","tempo_uc","municipio","uf","bioma","desmatamento_antes","desmatamento_depois"
"0000.27.4964","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DA SÁLVIA",2024,-1,"SATUBA","AL","Mata Atlântica","0.8147006850240202","0"
"9800.29.4678","MONUMENTO NATURAL DA CACHOEIRA DO PAULISTA",2023,0,"SAÚDE","BA","Caatinga","1.5335475425565923","0.0076384391653862"
"9800.29.4708","ÁREA DE PROTEÇÃO AMBIENTAL DO PAULISTA",2023,0,"SAÚDE","BA","Caatinga","1.5335475425565923","0.0076384391653862"
"0000.00.3075","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIA MARIA",2013,10,"SAÚDE","BA","Caatinga","1.3964897899898165","0.1446961917321623"
"1740.42.4099","ÁREA DE PROTEÇÃO AMBIENTAL ARROIO MACACO",2019,4,"SCHROEDER","SC","Mata Atlântica","0.017757373411468203","0.0016223906460895998"
"0000.29.2016","REFUGIO DE VIDA SILVESTRE DA SERRA DOS MONTES ALTOS",2010,13,"SEBASTIÃO LARANJEIRAS","BA","Caatinga","4.899725716662212","2.375172715855156"
"0000.12.0939","PARQUE ESTADUAL CHANDLESS",2004,20,"SENA MADUREIRA","AC","Amazônia","0","32.276208199886426"
"0000.00.0232","RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA",2002,22,"SENA MADUREIRA","AC","Amazônia","0","31.09537778184256"
"0000.00.3106","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE BOTÂNICO DOS KAIAPÓS",2013,11,"SENADOR CANEDO","GO","Cerrado","0.17909832693675623","0.017785651429593596"
"6570.31.4044","AREA DE PROTEÇÃO AMBIENTAL DE SENADOR FIRMINO",2002,21,"SENADOR FIRMINO","MG","Mata Atlântica","0.0014618165382709","0.025788162770590005"
"0000.15.3478","REFÚGIO DE VIDA SILVESTRE TABULEIRO DO EMBAUBAL",2016,8,"SENADOR JOSÉ PORFÍRIO","PA","Amazônia","9.068623866872453","10.455982184434264"
"0000.15.3480","RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL VITÓRIA DE SOUZEL",2016,8,"SENADOR JOSÉ PORFÍRIO","PA","Amazônia","9.068623866872455","10.455982184434264"
"0000.41.1576","PARQUE ESTADUAL VALE DO CÓDO",2007,17,"SENGÉS","PR","Cerrado","1.410955415373985","0.44970036804711166"
"0000.41.1576","PARQUE ESTADUAL VALE DO CÓDO",2007,17,"SENGÉS","PR","Mata Atlântica","1.410955415373985","0.44970036804711166"
"0000.00.3655","ÁREA DE PROTEÇÃO AMBIENTAL DO BOQUEIRÃO DA ONÇA",2018,5,"SENTO SÉ","BA","Caatinga","13.79477475050918","2.2395925664177505"
"0000.00.3652","PARQUE NACIONAL DO BOQUEIRÃO DA ONÇA",2018,5,"SENTO SÉ","BA","Caatinga","9.222596195725286","1.7484461388263828"
"0000.29.1015","ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SOBRADINHO",2006,17,"SENTO SÉ","BA","Caatinga","4.4778506737961585","6.771995795693731"
"0555.33.3689","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DA CAMBRAIA",2015,8,"SEROPÉDICA","RJ","Mata Atlântica","0.015210428159159196","0.0041905476322206"
"0000.33.1512","AREA DE PROTEÇÃO AMBIENTAL DO RIO GUANDU",2007,16,"SEROPÉDICA","RJ","Mata Atlântica","0.19268576352560546","0.23966485546883556"
"5554.33.4924","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DO CATUMBI",2015,8,"SEROPÉDICA","RJ","Mata Atlântica","0.015210428159159198","0.0041905476322206"
"0000.33.2275","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GOTAS AZUIS",2008,15,"SEROPÉDICA","RJ","Mata Atlântica","0.0080507381020214","0.0113502376893584"
"0000.00.1911","REFÚGIO DE VIDA SILVESTRE DE SANTA CRUZ",2010,13,"SERRA","ES","Mata Atlântica","0.17498783245352076","0.10867215254384878"
"0500.32.2728","ÁREA DE PROTEÇÃO AMBIENTAL MUNICÍPAL MANGUEZAL SUL DA SERRA",2012,11,"SERRA","ES","Área Marinha","0.0435122156105582","0.0281043677418363"
"0500.32.2728","ÁREA DE PROTEÇÃO AMBIENTAL MUNICÍPAL MANGUEZAL SUL DA SERRA",2012,11,"SERRA","ES","Mata Atlântica","0.04351221561055821","0.028104367741836295"
"0500.32.2583","PARQUE NATURAL MUNICIPAL DE BICANGA",2007,16,"SERRA","ES","Área Marinha","0.0275071835370902","0.04410939981530431"
"0000.00.1912","ÁREA DE PROTEÇÃO AMBIENTAL COSTA DAS ALGAS",2010,13,"SERRA","ES","Mata Atlântica","0.17498783245352073","0.10867215254384878"
"0000.00.1912","ÁREA DE PROTEÇÃO AMBIENTAL COSTA DAS ALGAS",2010,13,"SERRA","ES","Área Marinha","0.17498783245352073","0.1086721525438488"
"0000.00.1911","REFÚGIO DE VIDA SILVESTRE DE SANTA CRUZ",2010,13,"SERRA","ES","Área Marinha","0.17498783245352073","0.1086721525438488"
"0500.32.2583","PARQUE NATURAL MUNICIPAL DE BICANGA",2007,16,"SERRA","ES","Mata Atlântica","0.0275071835370902","0.0441093998153043"
"0000.16.0885","FLORESTA ESTADUAL DO AMAPÁ",2006,18,"SERRA DO NAVIO","AP","Amazônia","0","16.962335320908924"
"0005.16.2855","PARQUE NATURAL MUNICIPAL DO CANCÃO",2007,17,"SERRA DO NAVIO","AP","Amazônia","0","0.6467196568759745"
"0000.00.0187","PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE",2002,22,"SERRA DO NAVIO","AP","Amazônia","0","30.129960102274158"
"0000.00.2127","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JOAQUIM THEODORO DE MORAES",2007,17,"SERRA DO SALITRE","MG","Cerrado","0.5519291106370742","0.4112171506913301"
"0000.26.3268","PARQUE ESTADUAL MATA DA PIMENTEIRA",2012,11,"SERRA TALHADA","PE","Caatinga","2.6775514397536857","1.1047805022937376"
"0000.00.0279","RESERVA EXTRATIVISTA DE CURURUPU",2004,20,"SERRANO DO MARANHÃO","MA","Área Marinha","0","23.642372959882245"
"0000.00.0279","RESERVA EXTRATIVISTA DE CURURUPU",2004,20,"SERRANO DO MARANHÃO","MA","Amazônia","0","23.64237295988225"
"2050.52.4321","ÁREA DE PROTEÇÃO AMBIENTAL CÓRREGO DA MORANGA.",2021,3,"SERRANÓPOLIS","GO","Cerrado","4.186444094613875","0.3478243454431364"
"0000.31.0888","PARQUE ESTADUAL SERRA NOVA E TALHADO",2003,21,"SERRANÓPOLIS DE MINAS","MG","Cerrado","4.737119208518791","8.390071993037182"
"0000.31.0888","PARQUE ESTADUAL SERRA NOVA E TALHADO",2003,21,"SERRANÓPOLIS DE MINAS","MG","Caatinga","4.737119208518791","8.390071993037184"
"0000.00.1605","FLORESTA NACIONAL DE NEGREIROS",2007,16,"SERRITA","PE","Caatinga","2.6152014028726147","3.2119698085971464"
"0000.31.2624","MONUMENTO NATURAL ESTADUAL VÁRZEA DO LAGEADO E SERRA DO RAIO",2011,13,"SERRO","MG","Cerrado","0.715619264858866","0.24330399960413152"
"0000.31.4918","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TERRA DA UNIDADE",2024,0,"SERRO","MG","Mata Atlântica","0.9586569254559669","0.0002663390070303"
"0000.31.4918","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TERRA DA UNIDADE",2024,0,"SERRO","MG","Cerrado","0.9586569254559669","0.0002663390070303"
"0000.31.4377","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TERRA DO SOL",2022,2,"SERRO","MG","Mata Atlântica","0.9353491712160262","0.0235740932469711"
"0000.31.2624","MONUMENTO NATURAL ESTADUAL VÁRZEA DO LAGEADO E SERRA DO RAIO",2011,13,"SERRO","MG","Mata Atlântica","0.7156192648588658","0.24330399960413152"
"0000.31.4719","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LUA BRANCA",2024,0,"SERRO","MG","Mata Atlântica","0.9586569254559669","0.0002663390070303"
"0000.31.4719","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LUA BRANCA",2024,0,"SERRO","MG","Cerrado","0.9586569254559669","0.0002663390070303"
"0000.31.4377","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TERRA DO SOL",2022,2,"SERRO","MG","Cerrado","0.9353491712160262","0.0235740932469711"
"0000.00.0170","PARQUE NACIONAL DO CATIMBAU",2002,21,"SERTÂNIA","PE","Caatinga","0.7382623403194011","6.08374844644925"
"0770.50.4326","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO IGUATEMI",2003,21,"SETE QUEDAS","MS","Mata Atlântica","0.0278314392208226","0.0727980907184902"
"0770.50.4326","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO IGUATEMI",2003,21,"SETE QUEDAS","MS","Cerrado","0.0278314392208226","0.0727980907184902"
"0602.43.4676","PARQUE NATURAL MUNICIPAL DO APERTADO",2005,18,"SEVERIANO DE ALMEIDA","RS","Mata Atlântica","0.0094354885034416","0.0188337915985768"
"0000.33.2266","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA ESPERANÇA",2008,15,"SILVA JARDIM","RJ","Mata Atlântica","0.06732045960809449","0.056810130269634204"
"0000.33.1485","PARQUE ESTADUAL DOS TRÊS PICOS",2002,21,"SILVA JARDIM","RJ","Mata Atlântica","0.0352869621773028","0.5078822530925902"
"0000.33.2265","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS VERTENTES",2008,15,"SILVA JARDIM","RJ","Mata Atlântica","0.06732045960809449","0.0568101302696342"
"0000.00.0005","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO-LEÃO-DOURADO",2002,21,"SILVA JARDIM","RJ","Mata Atlântica","0.03828462547053191","0.5019702613050998"
"0000.33.2284","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TAQUARAL",2008,15,"SILVA JARDIM","RJ","Mata Atlântica","0.06732045960809449","0.056810130269634204"
"0000.33.2270","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RABICHO DA SERRA",2008,15,"SILVA JARDIM","RJ","Mata Atlântica","0.06732045960809449","0.05681013026963419"
"0000.33.2282","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LENÇÓIS",2008,15,"SILVA JARDIM","RJ","Mata Atlântica","0.0673204596080945","0.056810130269634204"
"0000.33.2306","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUERO-QUERO",2008,15,"SILVA JARDIM","RJ","Mata Atlântica","0.06732045960809449","0.0568101302696342"
"0000.33.2278","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FARGO",2010,13,"SILVA JARDIM","RJ","Mata Atlântica","0.07970285079297978","0.044427739084748896"
"0000.33.2900","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA RIO DO OURO",2012,11,"SILVA JARDIM","RJ","Mata Atlântica","0.0880687661039805","0.036061823773748204"
"0000.00.2141","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NEIVA, PATRÍCIA, CLÁUDIA E ALEXANDRA",2009,14,"SILVA JARDIM","RJ","Mata Atlântica","0.0724824405596008","0.05164814931812789"
"0000.00.1167","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA GRANDE",2004,19,"SILVA JARDIM","RJ","Mata Atlântica","0.0304073824785777","0.09372320739915099"
"0000.33.2263","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRINHA",2008,15,"SILVA JARDIM","RJ","Mata Atlântica","0.06732045960809449","0.0568101302696342"
"0000.33.2264","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CISNE BRANCO",2008,15,"SILVA JARDIM","RJ","Mata Atlântica","0.0673204596080945","0.0568101302696342"
"0000.00.2707","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MICO LEÃO DOURADO",2011,12,"SILVA JARDIM","RJ","Mata Atlântica","0.0869232610263588","0.037207328851369896"
"0000.00.2093","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA UNISC",2009,14,"SINIMBU","RS","Mata Atlântica","0.042735803115553805","0.0399504032895621"
"0790.51.3196","PARQUE NATURAL MUNICIPAL PARQUE FLORESTAL DE SINOP",2014,10,"SINOP","MT","Amazônia","24.945954188400904","1.5690604446450416"
"0790.51.3773","PARQUE NATURAL MUNICIPAL JARDIM BOTÂNICO",2018,6,"SINOP","MT","Amazônia","25.159417332916924","1.3555973001290214"
"0000.26.3744","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRAPICHE",2018,5,"SIRINHAÉM","PE","Mata Atlântica","0.832033651663562","0.026129581298792497"
"0000.00.3652","PARQUE NACIONAL DO BOQUEIRÃO DA ONÇA",2018,5,"SOBRADINHO","BA","Caatinga","9.222596195725284","1.7484461388263826"
"0000.00.3655","ÁREA DE PROTEÇÃO AMBIENTAL DO BOQUEIRÃO DA ONÇA",2018,5,"SOBRADINHO","BA","Caatinga","13.794774750509173","2.23959256641775"
"0000.29.1015","ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SOBRADINHO",2006,17,"SOBRADINHO","BA","Caatinga","4.47785067379616","6.771995795693731"
"0000.00.1683","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MERUOCA",2008,15,"SOBRAL","CE","Caatinga","1.9196785218287653","1.9296099070033967"
"0000.35.3890","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL COPAÍBA",2019,4,"SOCORRO","SP","Mata Atlântica","0.04493420933027079","0.0021314787874483"
"5220.35.2750","PARQUE NATURAL MUNICIPAL CORREDORES DE BIODIVERSIDADE",2011,12,"SOROCABA","SP","Mata Atlântica","0.07342294551954781","0.027305172289819494"
"5220.35.3164","PARQUE NATURAL MUNICIPAL DE BRIGADEIRO TOBIAS",2015,8,"SOROCABA","SP","Mata Atlântica","0.08916714925500929","0.011560968554358"
"5220.35.3249","ESTAÇÃO ECOLÓGICA MUNICIPAL DO PIRAJIBU",2015,8,"SOROCABA","SP","Mata Atlântica","0.08916714925500929","0.011560968554358"
"5220.35.3250","ESTAÇÃO ECOLÓGICA GOVERNADOR MARIO COVAS",2015,8,"SOROCABA","SP","Mata Atlântica","0.08916714925500929","0.011560968554358"
"5220.35.3474","ESTAÇÃO ECOLÓGICA BRÁULIO GUEDES DA SILVA",2016,7,"SOROCABA","SP","Mata Atlântica","0.09077084836117509","0.009957269448192198"
"0000.51.0478","ÁREA DE PROTEÇÃO AMBIENTAL DO SALTO MAGESSI",2002,22,"SORRISO","MT","Amazônia","2.164550786785702","35.95112936627205"
"0792.51.3775","PARQUE NATURAL MUNICIPAL CLAUDINO FRANCIO",2018,6,"SORRISO","MT","Amazônia","29.281770882354618","0.26627910661733334"
"0792.51.3775","PARQUE NATURAL MUNICIPAL CLAUDINO FRANCIO",2018,6,"SORRISO","MT","Cerrado","29.281770882354618","0.26627910661733334"
"0000.51.0478","ÁREA DE PROTEÇÃO AMBIENTAL DO SALTO MAGESSI",2002,22,"SORRISO","MT","Cerrado","2.164550786785702","35.95112936627204"
"0000.25.0904","MONUMENTO NATURAL VALE DOS DINOSSAUROS",2002,21,"SOUSA","PB","Caatinga","0.2178176399676044","1.4977212656595742"
"0000.00.2188","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SERRA DO CARAMANDU",2008,15,"SUMIDOURO","RJ","Mata Atlântica","0.10281790379843392","0.032849848989971196"
"0000.35.3887","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI",2018,5,"SUZANO","SP","Mata Atlântica","0.377544937221932","0.0303976955056939"
"0000.26.3313","MONUMENTO NATURAL PEDRA DO CACHORRO",2014,9,"TACAIMBÓ","PE","Caatinga","1.601898589078355","0.5187708676627713"
"0795.50.4329","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO IGUATEMI DO MUNICÍPIO DE TACURU",2003,21,"TACURU","MS","Mata Atlântica","0.2019644399049288","0.35017084526581194"
"0795.50.4329","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO IGUATEMI DO MUNICÍPIO DE TACURU",2003,21,"TACURU","MS","Cerrado","0.2019644399049288","0.3501708452658119"
"1485.26.3281","PARQUE NATURAL MUNICIPAL DO FORTE DE TAMANDARE",2003,20,"TAMANDARÉ","PE","Área Marinha","0.0443895946437884","0.40786940701144775"
"1485.26.3281","PARQUE NATURAL MUNICIPAL DO FORTE DE TAMANDARE",2003,20,"TAMANDARÉ","PE","Mata Atlântica","0.0443895946437884","0.4078694070114477"
"5752.33.4886","REFÚGIO DE VIDA SILVESTRE DO MORRO DE MUTUAPIRA",2022,1,"TANGUÁ","RJ","Mata Atlântica","0.0223760258823844","0.0003390411740267"
"5752.33.4880","ÁREA DE PROTEÇÃO AMBIENTAL DO MORRO DE MUTUAPIRA",2022,1,"TANGUÁ","RJ","Mata Atlântica","0.022376025882384402","0.0003390411740267"
"5752.33.4887","MONUMENTO NATURAL MUNICIPAL LAGOA AZUL,",2023,0,"TANGUÁ","RJ","Mata Atlântica","0.022376025882384402","0.0003390411740267"
"0575.33.1662","PARQUE NATURAL MUNICIPAL SERRA DO BARBOSÃO",2007,16,"TANGUÁ","RJ","Mata Atlântica","0.011277773074749","0.011437293981662098"
"0000.27.2684","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA",2008,15,"TANQUE D'ARCA","AL","Mata Atlântica","0.0606297836923943","0.014626391176493602"
"0000.27.2683","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA FÉ",2008,15,"TANQUE D'ARCA","AL","Mata Atlântica","0.060629783692394294","0.0146263911764936"
"0000.27.2683","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA FÉ",2008,15,"TANQUE D'ARCA","AL","Caatinga","0.0606297836923943","0.0146263911764936"
"0000.27.2684","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA",2008,15,"TANQUE D'ARCA","AL","Caatinga","0.0606297836923943","0.014626391176493602"
"0000.00.1626","PARQUE NACIONAL NASCENTES DO LAGO JARI",2008,16,"TAPAUÁ","AM","Amazônia","4.840633691343051","2.991140907065718"
"0000.13.0987","RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS",2003,21,"TAPAUÁ","AM","Amazônia","0","16.62486471818351"
"0000.13.1731","FLORESTA ESTADUAL DE TAPAUÁ",2009,15,"TAPAUÁ","AM","Amazônia","11.709380059115322","11.000754098571514"
"0000.00.1606","RESERVA EXTRATIVISTA DO MÉDIO PURÚS",2008,16,"TAPAUÁ","AM","Amazônia","34.43714062585001","44.68926628552891"
"0000.00.0085","FLORESTA NACIONAL DE BALATA-TUFARI",2005,19,"TAPAUÁ","AM","Amazônia","0","22.710134157686838"
"0000.00.3666","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MATO GROSSO",2017,6,"TAPEROÁ","BA","Mata Atlântica","0.3184595539791458","0.09338994105999471"
"0000.00.3664","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS ÁGUAS E DAS MATAS",2017,6,"TAPEROÁ","BA","Mata Atlântica","0.31845955397914577","0.09338994105999468"
"0000.29.0301","ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA",2003,20,"TAPEROÁ","BA","Mata Atlântica","0.12499295407320676","2.2828271941451197"
"0000.29.4035","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOTERRA TICO TINGA",2019,4,"TAPEROÁ","BA","Mata Atlântica","0.3436951562197303","0.0681543388194102"
"0000.00.3668","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS NASCENTES",2017,6,"TAPEROÁ","BA","Mata Atlântica","0.3184595539791458","0.09338994105999471"
"0000.35.4233","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO ZIZO",2013,10,"TAPIRAÍ","SP","Mata Atlântica","0.06978510538688219","0.0152672004014849"
"0000.35.4852","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MURIQUI",2024,-1,"TAPIRAÍ","SP","Mata Atlântica","0.0850523057883671","0"
"0000.26.4193","ÁREA DE PROTEÇÃO AMBIENTAL SERRAS E BREJOS DO CAPIBARIBE",2020,3,"TAQUARITINGA DO NORTE","PE","Caatinga","3.4019358051043938","0.2389762909353676"
"0000.00.4511","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POSSE DOS FRANCIOSI",2015,8,"TAQUARUÇU DO SUL","RS","Mata Atlântica","0.0095168694452531","0.005133492333645195"
"0797.50.3546","ESTAÇÃO ECOLÓGICA VEREDAS DE TAQUARUSSU",2017,6,"TAQUARUSSU","MS","Mata Atlântica","0.3294556682607944","0.0490379422583526"
"0000.12.2041","FLORESTA ESTADUDAL DO RIO LIBERDADE",2004,20,"TARAUACÁ","AC","Amazônia","0","19.8281115723704"
"0000.12.2044","FLORESTA ESTADUAL DO RIO GREGÓRIO",2004,20,"TARAUACÁ","AC","Amazônia","0","19.8281115723704"
"0000.12.2046","FLORESTA ESTADUAL DO MOGNO",2004,20,"TARAUACÁ","AC","Amazônia","0","19.8281115723704"
"0000.00.0257","RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE",2005,19,"TARAUACÁ","AC","Amazônia","0.0188116024093832","41.15603089933295"
"0000.16.0885","FLORESTA ESTADUAL DO AMAPÁ",2006,18,"TARTARUGALZINHO","AP","Amazônia","0","16.96233532090892"
"0000.23.3483","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DAS ÁGUAS EMENDADAS DOS INHAMUNS",2014,9,"TAUÁ","CE","Caatinga","11.668796463248897","2.746147781245824"
"5410.35.3833","PARQUE NATURAL MUNICIPAL VALE DO ITAIM",2018,5,"TAUBATÉ","SP","Mata Atlântica","0.032982464211762604","0.0026259308214424"
"0000.13.0991","RESERVA EXTRATIVISTA CATUÁ-IPIXUNA",2003,21,"TEFÉ","AM","Amazônia","0","15.186647203090327"
"0000.00.4581","PARQUE NACIONAL DA SERRA DO TEIXEIRA",2023,0,"TEIXEIRA","PB","Caatinga","4.558247213200806","0.19233090409009657"
"0000.00.0276","RESERVA BIOLÓGICA DAS ARAUCÁRIAS",2006,17,"TEIXEIRA SOARES","PR","Mata Atlântica","0.9888375604293921","0.852209092127429"
"0000.00.0073","ESTAÇÃO ECOLÓGICA MICO LEÃO PRETO",2002,21,"TEODORO SAMPAIO","SP","Mata Atlântica","0.0073414564894207","0.06394169592585693"
"0000.31.2612","ÁREA DE PROTEÇÃO AMBIENTAL DO ALTO DO MUCURI",2011,12,"TEÓFILO OTONI","MG","Mata Atlântica","7.0561719447686855","2.8028360485764963"
"0000.29.0301","ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA",2003,20,"TEOLÂNDIA","BA","Mata Atlântica","0.1249929540732068","2.28282719414512"
"0000.00.0102","FLORESTA NACIONAL DE PALMARES",2005,19,"TERESINA","PI","Cerrado","1.851929309281379","2.9730209990785874"
"0000.00.0102","FLORESTA NACIONAL DE PALMARES",2005,19,"TERESINA","PI","Caatinga","1.851929309281379","2.973020999078588"
"0000.22.4806","PARQUE ESTADUAL ZOOBOTÂNICO",2017,7,"TERESINA","PI","Cerrado","2.652018250393462","0.46413535910414644"
"0000.22.4806","PARQUE ESTADUAL ZOOBOTÂNICO",2017,7,"TERESINA","PI","Caatinga","2.6520182503934615","0.46413535910414644"
"0000.33.3057","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DOS PÁSSAROS II",2013,10,"TERESÓPOLIS","RJ","Mata Atlântica","0.13641890621901392","0.0167661058251877"
"0000.33.2303","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO DÁGUA",2010,13,"TERESÓPOLIS","RJ","Mata Atlântica","0.1243989942060939","0.028786017838107695"
"0000.33.2301","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SERRA NEGRA",2010,13,"TERESÓPOLIS","RJ","Mata Atlântica","0.12439899420609392","0.028786017838107702"
"0580.33.1895","PARQUE NATURAL MUNICIPAL MONTANHAS DE TERESÓPOLIS",2009,14,"TERESÓPOLIS","RJ","Mata Atlântica","0.11583903539723202","0.0373459766469696"
"0000.33.1485","PARQUE ESTADUAL DOS TRÊS PICOS",2002,21,"TERESÓPOLIS","RJ","Mata Atlântica","0.0352869621773028","0.5078822530925903"
"0000.33.3908","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RILDO DE OLIVEIRA GOMES I",2016,7,"TERESÓPOLIS","RJ","Mata Atlântica","0.1403451073889404","0.0128399046552612"
"0000.33.3906","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASTOS DOS BOIS E PEDREGULHOS",2018,5,"TERESÓPOLIS","RJ","Mata Atlântica","0.14305885410438723","0.0101261579398144"
"0000.33.2998","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RILDO DE OLIVEIRA GOMES II",2013,10,"TERESÓPOLIS","RJ","Mata Atlântica","0.13641890621901392","0.016766105825187703"
"0000.33.4542","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REGUA V",2021,2,"TERESÓPOLIS","RJ","Mata Atlântica","0.2122895558359508","0.0079248944770437"
"0000.33.3056","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DOS PÁSSAROS",2013,10,"TERESÓPOLIS","RJ","Mata Atlântica","0.1364189062190139","0.0167661058251877"
"0000.52.3030","PARQUE ESTADUAL DO JOÃO LEITE",2014,10,"TEREZÓPOLIS DE GOIÁS","GO","Cerrado","0.7990716189598335","0.040478928668198896"
"0000.52.0353","ÁREA DE PROTEÇÃO AMBIENTAL JOÃO LEITE",2002,22,"TEREZÓPOLIS DE GOIÁS","GO","Cerrado","0.21912452299997198","1.6544752249528165"
"0805.51.3616","PARQUE NATURAL MUNICIPAL VALE DO ESPERANÇA",2017,7,"TERRA NOVA DO NORTE","MT","Amazônia","21.63419365374325","0.2567776394642489"
"0000.00.2150","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAULINO VELÔSO CAMÊLO",2010,13,"TIANGUÁ","CE","Caatinga","0.7623713349945394","0.6601296751510639"
"0000.24.1473","PARQUE ESTADUAL MATA DA PIPA",2006,17,"TIBAU DO SUL","RN","Mata Atlântica","0.022814913555249595","0.0229211499394953"
"0000.24.4947","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHÁCARA DO MADEIRO",2024,-1,"TIBAU DO SUL","RN","Mata Atlântica","0.04573606349474489","0"
"0000.26.3319","REFÚGIO DE VIDA SILVESTRE MATAS DE ÁGUA AZUL",2014,9,"TIMBAÚBA","PE","Mata Atlântica","2.6149789445000193","0.41154333899963097"
"1820.42.2340","PARQUE NATURAL MUNICIPAL FREYMUND GERMER",2011,12,"TIMBÓ","SC","Mata Atlântica","0.028455792552514403","0.0108646318183027"
"1220.21.3605","ÁREA DE PROTEÇÃO AMBIENTAL, DE USO SUSTENTÁVEL, SUCUPIRA",2017,7,"TIMON","MA","Cerrado","2.4620647167494387","1.3418078497994528"
"6870.31.2806","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO TIMÓTEO",2003,20,"TIMÓTEO","MG","Mata Atlântica","0.002039403462847","0.0217933505398478"
"0000.31.0937","REFÚGIO ESTADUAL DE VIDA SILVESTRE LIBÉLULAS DA SERRA DE SÃO JOSÉ",2004,19,"TIRADENTES","MG","Mata Atlântica","0.012597433470449105","0.04635558905817362"
