codigo_uc;municipio;uf
3401.33.4820;NOVA FRIBURGO;RJ
3401.33.4821;NOVA FRIBURGO;RJ
3500.42.4940;PORTO BELO;SC
3504.35.4958;CUBATÃO;SP
3536.13.5011;PRESIDENTE FIGUEIREDO;AM
3536.13.5016;PRESIDENTE FIGUEIREDO;AM
3536.13.5017;PRESIDENTE FIGUEIREDO;AM
3536.13.5018;PRESIDENTE FIGUEIREDO;AM
3560.35.2836;PARAIBUNA;SP
3700.32.4554;MUNIZ FREIRE;ES
3800.35.2723;PINDAMONHANGABA;SP
3856.33.4586;PATY DO ALFERES;RJ
3856.33.4591;PATY DO ALFERES;RJ
3856.33.4815;PATY DO ALFERES;RJ
3856.33.4818;PATY DO ALFERES;RJ
3856.33.4826;PATY DO ALFERES;RJ
3870.35.4325;PIRACICABA;SP
3880.35.3120;PIRAJU;SP
3903.15.4456;JURUTI;PA
3905.43.4910;CAMPO BOM;RS
4000.31.3618;MARIANA;MG
4100.31.4557;SÃO PEDRO DO SUAÇUÍ;MG
4110.33.4778;PORTO REAL;RJ
4144.33.4726;QUEIMADOS;RJ
4144.33.4731;QUEIMADOS;RJ
4144.33.4734;QUEIMADOS;RJ
4144.33.4736;QUEIMADOS;RJ
4144.33.4753;QUEIMADOS;RJ
4144.33.4782;QUEIMADOS;RJ
4144.33.4784;QUEIMADOS;RJ
4144.33.4885;QUEIMADOS;RJ
4144.33.4890;QUEIMADOS;RJ
4144.33.4891;QUEIMADOS;RJ
4151.33.4635;QUISSAMÃ;RJ
4302.32.4966;PRESIDENTE KENNEDY;ES
4340.35.3892;RIBEIRÃO PRETO;SP
4409.33.4961;RIO CLARO;RJ
4409.33.4963;RIO CLARO;RJ
4409.33.4970;RIO CLARO;RJ
4450.31.3850;NAZARENO;MG
4470.31.1522;NOVA ERA;MG
4480.31.2798;NOVA LIMA;MG
4480.31.4254;NOVA LIMA;MG
4480.31.4256;NOVA LIMA;MG
4480.31.4258;NOVA LIMA;MG
4480.31.4259;NOVA LIMA;MG
4480.31.4272;NOVA LIMA;MG
4500.27.4660;MARAGOGI;AL
4508.33.4592;RIO DAS FLORES;RJ
4530.35.4048;SALTO DE PIRAPORA;SP
4557.33.4879;RIO DE JANEIRO;RJ
4607.33.4704;SANTA MARIA MADALENA;RJ
4610.31.2614;OURO PRETO;MG
4610.31.2632;OURO PRETO;MG
4610.31.2636;OURO PRETO;MG
4610.31.2642;OURO PRETO;MG
4610.31.3160;OURO PRETO;MG
4630.31.2710;PADRE PARAÍSO;MG
4650.31.2822;PAINS;MG
4730.31.3233;PARAISÓPOLIS;MG
4730.35.2799;SANTANA DE PARNAÍBA;SP
4780.35.2580;SANTO ANDRÉ;SP
4780.35.2857;SANTO ANDRÉ;SP
4807.51.4576;JACIARA;MT
4809.50.4459;JAPORÃ;MS
4850.35.2063;SANTOS;SP
4850.35.4132;SANTOS;SP
4870.35.2955;SÃO BERNARDO DO CAMPO;SP
4902.43.4436;PORTO ALEGRE;RS
4990.35.2587;SÃO JOSÉ DOS CAMPOS;SP
4990.35.2727;SÃO JOSÉ DOS CAMPOS;SP
5000.33.4420;SÃO JOÃO DA BARRA;RJ
5000.33.4767;SÃO JOÃO DA BARRA;RJ
5030.35.1959;SÃO PAULO;SP
5030.35.1961;SÃO PAULO;SP
5030.35.1962;SÃO PAULO;SP
5030.35.1971;SÃO PAULO;SP
5030.35.2562;SÃO PAULO;SP
5030.35.2578;SÃO PAULO;SP
5030.35.3139;SÃO PAULO;SP
5030.35.3140;SÃO PAULO;SP
5030.35.3141;SÃO PAULO;SP
5030.35.4079;SÃO PAULO;SP
5060.35.3845;SÃO ROQUE;SP
5070.35.3577;SÃO SEBASTIÃO;SP
5133.33.4754;SÃO JOSÉ DE UBÁ;RJ
5133.33.4756;SÃO JOSÉ DE UBÁ;RJ
5133.33.4757;SÃO JOSÉ DE UBÁ;RJ
5133.33.4760;SÃO JOSÉ DE UBÁ;RJ
5158.33.4913;SÃO JOSÉ DO VALE DO RIO PRETO;RJ
5158.33.4938;SÃO JOSÉ DO VALE DO RIO PRETO;RJ
5158.33.4939;SÃO JOSÉ DO VALE DO RIO PRETO;RJ
5180.31.2786;POÇOS DE CALDAS;MG
5200.32.4582;VILA VELHA;ES
5209.31.4449;JANUÁRIA;MG
5210.31.2858;PONTE NOVA;MG
5210.31.3627;PONTE NOVA;MG
5220.35.2750;SOROCABA;SP
5220.35.3164;SOROCABA;SP
5220.35.3249;SOROCABA;SP
5220.35.3250;SOROCABA;SP
5220.35.3474;SOROCABA;SP
5259.51.4447;LUCAS DO RIO VERDE;MT
5407.42.3063;FLORIANÓPOLIS;SC
5410.35.3833;TAUBATÉ;SP
5505.33.4668;SAQUAREMA;RJ
5505.33.4673;SAQUAREMA;RJ
5537.31.4699;SARZEDO;MG
5554.33.4924;SEROPÉDICA;RJ
5702.31.4752;RIO PIRACICABA;MG
5752.33.4880;TANGUÁ;RJ
5752.33.4886;TANGUÁ;RJ
5752.33.4887;TANGUÁ;RJ
5800.31.3026;SANTA MARIA DE ITABIRA;MG
5895.31.2548;SANTANA DO PARAÍSO;MG
5930.31.3727;SANTA RITA DE JACUTINGA;MG
5960.31.3061;SANTA RITA DO SAPUCAÍ;MG
6060.31.4255;SANTO HIPÓLITO;MG
6100.31.3028;SÃO DOMINGOS DO PRATA;MG
6100.31.3862;SÃO DOMINGOS DO PRATA;MG
6224.51.4623;NOVA MUTUM;MT
6259.50.4458;NOVO HORIZONTE DO SUL;MS
6305.33.4672;VOLTA REDONDA;RJ
6305.33.4955;VOLTA REDONDA;RJ
6305.33.4956;VOLTA REDONDA;RJ
6305.33.4957;VOLTA REDONDA;RJ
6305.52.4803;CRISTIANÓPOLIS;GO
6404.52.4564;CRIXÁS;GO
6405.23.4960;ITAPIPOCA;CE
6570.31.4044;SENADOR FIRMINO;MG
6606.50.4658;PONTA PORÃ;MS
6701.42.4814;SÃO JOSÉ DO CEDRO;SC
6702.31.4846;JUIZ DE FORA;MG
6702.31.4847;JUIZ DE FORA;MG
6805.31.4231;TAPARUBA;MG
6870.31.2806;TIMÓTEO;MG
6907.43.4584;SANTA MARIA;RS
6920.31.1527;TOMBOS;MG
7040.31.3622;UNAÍ;MG
7040.31.3631;UNAÍ;MG
7040.31.3632;UNAÍ;MG
7047.31.3706;URUANA DE MINAS;MG
7103.29.4561;CARINHANHA;BA
7602.51.4560;RONDONÓPOLIS;MT
7602.51.4610;RONDONÓPOLIS;MT
7602.51.4611;RONDONÓPOLIS;MT
7602.51.4680;RONDONÓPOLIS;MT
7602.51.4695;RONDONÓPOLIS;MT
7602.51.4702;RONDONÓPOLIS;MT
7602.51.4707;RONDONÓPOLIS;MT
7602.51.4715;RONDONÓPOLIS;MT
7602.51.4749;RONDONÓPOLIS;MT
7602.51.4750;RONDONÓPOLIS;MT
7602.51.4751;RONDONÓPOLIS;MT
7602.51.4766;RONDONÓPOLIS;MT
7602.51.4789;RONDONÓPOLIS;MT
7602.51.4790;RONDONÓPOLIS;MT
7602.51.4840;RONDONÓPOLIS;MT
7602.51.4859;RONDONÓPOLIS;MT
7602.51.4860;RONDONÓPOLIS;MT
7602.51.4861;RONDONÓPOLIS;MT
7602.51.4876;RONDONÓPOLIS;MT
7602.51.4882;RONDONÓPOLIS;MT
7602.51.4888;RONDONÓPOLIS;MT
7602.51.4904;RONDONÓPOLIS;MT
7652.41.4997;FAZENDA RIO GRANDE;PR
7700.23.4915;MARANGUAPE;CE
7802.31.4864;BOM JESUS DO GALHO;MG
7806.31.4605;BAEPENDI;MG
7806.31.4605;CAXAMBU;MG
7806.31.4605;SOLEDADE DE MINAS;MG
7906.31.4427;SANTA MARGARIDA;MG
7906.31.4427;SÃO JOÃO DO MANHUAÇU;MG
8107.31.4440;BONFIM;MG
8204.41.4837;PARANAGUÁ;PR
8204.41.4838;PARANAGUÁ;PR
8204.41.4839;PARANAGUÁ;PR
8305.35.4538;GUARAREMA;SP
8402.51.4622;VÁRZEA GRANDE;MT
8402.51.4646;VÁRZEA GRANDE;MT
8450.42.4583;ITAPOÁ;SC
8450.42.4941;ITAPOÁ;SC
8501.41.4804;PATO BRANCO;PR
8807.31.4563;LUZ;MG
9301.27.4729;UNIÃO DOS PALMARES;AL
9600.26.4568;OLINDA;PE
9600.26.4569;OLINDA;PE
9600.26.4570;OLINDA;PE
9608.41.4428;PITANGA;PR
9608.41.4429;PITANGA;PR
9609.41.4829;GUARATUBA;PR
9658.41.4455;HONÓRIO SERPA;PR
9800.29.4678;SAÚDE;BA
9800.29.4708;SAÚDE;BA
9904.35.4813;SÃO JOSÉ DOS CAMPOS;SP
9954.41.4609;PONTAL DO PARANÁ;PR
